Chemical Reaction,Stoichiometric Coefficient (Toluene),Stoichiometric Coefficient (Nitric Acid),Concentration of Toluene (mol/ml),Concentration of Nitric Acid (mol/ml),Process Temperature (Tp) (K),Maximum Temperature of Thermal Runaway (MTT) (K),Degree of Accumulation (xr),Reaction Order (Toluene),Reaction Order (Nitric Acid),Activation Energy (Ea) (kJ/mol),Arrhenius Factor (A),Td24 (K),Thermal Inertia Factor (Φ),ITHI Value (With Inertia),ITHI Value (Without Inertia)
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.2547497044932024,1.4486714423477645,925.206273196814,1132.3441744529778,0.2327170556788571,1,1,81.88455595741144,54256069177588.73,792.1365528947598,0.3671671796390246,-1.5232566965564836e-06,-4.14867335924211e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.7375032642601766,1.8272378000864595,820.0325220176795,882.7836697177805,0.6753420870691189,1,1,147.6950756651831,14772167102140.004,1131.6157269076184,1.0890195113785284,0.000268027880916,0.0002461185296641
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.39240981891817,1.0251873551545716,942.957105481985,1335.3277760019666,0.8687315633965025,1,1,90.31055263305984,82433333751154.31,1045.1666783277412,1.0249205753235984,3.205469388984127e-06,3.12752955317739e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.6380805419772684,1.305033197745868,858.2251432608363,928.0229085709834,0.131938304036172,1,1,150.32476427449245,56279895141726.805,464.48273769558784,0.7110729293911204,-0.0001316292823336,-0.0001851136175952
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.4748033308359636,0.9756744257166268,829.0386540160748,807.0165057434925,0.1717440379119909,1,1,93.83941809480451,15080014833750.326,850.8591211696943,1.8362671224565827,9.75421361717968e-06,5.3119796667329984e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.4829039182119944,0.136668351231271,489.5567074431894,1239.8950785653103,0.1925875828427451,1,1,193.66489366214012,74873032736892.34,1096.0892966066515,1.5472650103403731,4.036523493750145e-05,2.608811979055983e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.9550460551028248,0.6295813127815358,561.0656444485614,808.1700657701972,0.7652494290484381,1,1,105.26004498171764,75538926284510.5,673.945223421846,1.5920624800753709,4.470798228445101e-05,2.808180133881081e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.1827904012555013,1.2984814928993706,464.81277788616507,1444.1450458632487,0.4947713097718202,1,1,159.30196025531606,667815932378.9684,884.8171772382361,0.5115678476386147,0.0001684825101216,0.0003293453857575
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.8892788520759576,0.9872988971131184,482.584931188111,1217.4706606714983,0.6822518079094875,1,1,70.67514063033182,6475076070661.372,561.0713430665503,0.1616392726541022,5.898570049038955e-06,3.649218381266489e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.3853191240891485,0.4417114819774784,362.2457212207163,1049.5750064036422,0.5218436591943125,1,1,51.113247945051086,6211222129566.954,1015.340336602762,0.7218441549290153,0.0001070585939158,0.0001483126145509
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.1749198824471772,0.3517480169059445,759.6040787965173,749.0426998319106,0.112858780284457,1,1,111.27358659684786,16920076173114.94,566.6944657672553,1.747445481517002,-3.586809822541047e-05,-2.0526018467982453e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.1790000237085281,0.2528420803977351,724.4656350018237,816.8034024705576,0.5327038880257141,1,1,141.66466042705912,24229095864088.832,593.4958408897625,1.28258531066786,-2.5122812535893e-06,-1.9587634699177396e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.2457263403927177,0.2285828101286399,662.0565305813751,756.3302394122945,0.9280920559463328,1,1,59.972742420781415,81126844774906.34,600.7204947291312,0.5569205295797991,-1.759654655743451e-06,-3.1596153531476458e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.603490357194067,1.7793646127731753,593.7214146538903,613.8053514764374,0.9256226282373304,1,1,85.65719581776342,43928090015736.984,965.250960223609,0.731801984685529,0.000307104369896,0.0004196550109495
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.508334010369152,1.812259331713743,555.3486693591735,784.9785947284903,0.796514621687043,1,1,180.5506973379455,38257357580399.35,574.0525315664836,0.1201808598632352,1.5443509443820056e-06,1.2850223788875068e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.7718377907813274,0.674757524667682,400.0982858368071,774.076739229195,0.9401057423143878,1,1,59.40168408763456,363843394285.28064,492.978924202336,1.2347378349001823,6.572839135897111e-05,5.323266972238255e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.195734557829737,0.1137796132287745,417.16099607809525,1373.7902524494973,0.4554370885725677,1,1,197.9477064248503,36932663755002.97,812.0624873629766,1.4526438905976145,6.462042674305153e-05,4.44846993549581e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.1339422202897118,1.853459031526992,750.2526215110406,1383.983880721972,0.876148279085382,1,1,195.7431018503604,91837145861306.95,1024.0008288392469,1.378208859309522,0.0001992418789945,0.0001445658092013
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.8974819021596323,0.8856445604204063,475.3932295975864,1216.0059939153157,0.4045665920331069,1,1,50.722912365311416,52980378580303.79,672.4573935439605,1.1271961556586367,3.2587781413008604e-05,2.891047955532381e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.9082345721420204,1.6447972935722854,777.0878512004175,709.3304703140128,0.552981404439299,1,1,157.2434749076137,36345955852279.94,830.0956370027868,0.3557738802976928,2.1729095298605617e-05,6.107557778110034e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.2187999619114069,0.2261911685147263,425.6029404948375,697.124627589694,0.3601095162525862,1,1,190.08864698148585,5757053684279.796,901.8801136616416,0.3698145684145164,1.3122095178857904e-05,3.548290494643159e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.2654888722780009,0.3310159641137011,425.2653082080241,848.2651126342985,0.7860300071727129,1,1,133.3911657273015,98927480714536.48,732.13753078834,1.2503428851246292,0.0001397556989329,0.0001117738986606
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.0554634881246112,0.3986466960559096,538.9728053866703,655.1484358501003,0.6177981702368353,1,1,152.565580885536,47216509746868.27,729.5329969992242,0.8998018600223777,5.783538134882068e-05,6.42756854796703e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.3905920543033097,0.3043995351563391,929.6062236763016,623.832070247739,0.8238714763667969,1,1,100.7847151588104,57675497775971.234,971.6614709997922,0.5743052462965524,5.36857833214722e-07,9.347952794732196e-07
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.6023681660663261,1.817805020369508,870.4274031770815,603.9077349848516,0.6176705197353277,1,1,175.98724361083663,83600400286783.81,1137.2305042248968,0.447358444813067,5.026912321108605e-05,0.0001123687812176
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.0931923758257889,1.2193255983624494,595.0932292818437,1247.6639170645271,0.3851506116275336,1,1,55.18984290842697,96213411318183.4,1169.5888116597448,0.1821701418066318,1.7424956393157376e-05,9.565209874872609e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.543056353401071,1.2899720800703451,697.6326492512607,728.5859334223538,0.1408444453111111,1,1,55.418304020214656,15917316153626.156,810.3330987971046,0.6944744357165551,8.568917773237863e-06,1.233870871632085e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.915495022314376,1.7241581006851572,419.6326566235696,961.1650937659196,0.6736245173325868,1,1,161.8116719768848,50616354846850.02,509.5029077433067,1.8597661485732897,0.0005277226158257,0.0002837575123251
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.2097975743377418,1.5767341880031498,786.5965807692484,894.5175915483176,0.9700011191123176,1,1,91.88520120852095,30450282509622.754,942.8304038876475,0.8766198630445543,7.521386230087478e-06,8.579986088799364e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.1247502596397363,1.5331364327669106,550.1440841652147,755.8831525039916,0.9585726233048724,1,1,66.5986760142788,8403066638213.396,885.2858648575401,1.4207996591579757,0.0002390321724627,0.0001682377743561
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.5167087623016259,0.987533876116965,929.263729906731,1144.8167879035768,0.4793599197880239,1,1,135.9205293096415,33895023287715.863,661.1328897476452,1.4216022661126018,-2.6741994771161658e-05,-1.8811164985188255e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.481609338506263,1.856741881801254,979.8692830162458,951.4261264676906,0.9978253875762368,1,1,137.2950596010257,43294671643473.34,801.2945330227461,1.8431708174944184,-0.0001360863063229,-7.383271535731037e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.9028825207813331,1.8007018288871748,569.9610828432578,1169.1575379709232,0.598671674560139,1,1,142.40882790538146,52171197132314.32,511.1916222330942,0.2307581152361197,-1.742352177817763e-05,-7.550556460538467e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.8487589321690605,1.1001858597502685,500.10748495239415,611.4087758026416,0.9983633135747366,1,1,100.25816559402692,44815270053413.52,900.6572684605661,1.8485535025008168,0.000453315239908,0.0002452270054909
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.8699343735023883,1.2236740845079364,927.7332923793878,1200.950702860122,0.0922367824408758,1,1,117.46550817618176,65666516989728.586,927.5410487259514,1.5693477012822443,-7.845167342776246e-08,-4.9989988428735774e-08
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.6879921432683417,1.4041977985955196,960.9034602971356,1153.88891268691,0.9718742893499028,1,1,132.78386393573984,79848134666460.25,975.6528595922672,0.4273595703363745,7.589293014039057e-07,1.775856571567013e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.7737820995174753,1.0676490822918596,521.08204660714,943.904844768524,0.3645234146316283,1,1,31.270016314174633,98318397360142.44,1086.2806751621877,1.579679538703966,8.999222179839995e-05,5.696865699243864e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.8049736496707451,0.3753074526839574,998.649877514566,899.0234422192935,0.7573925499182003,1,1,43.63268913674719,28139373628409.258,1191.4924479764916,0.6665302579608523,1.8897575605965283e-06,2.835216463207467e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.174019908062082,1.1467939682971455,833.9802064760062,903.3573624107172,0.0892611005433803,1,1,64.23668936373019,3735636708847.522,1066.513574009538,0.5227602247394408,2.4801858596602025e-06,4.744404302940991e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.9284423092142928,0.5219238316286448,847.0131650379708,1082.8006848163818,0.1569302160857597,1,1,183.8121748454269,73959107614618.94,1033.2686623371667,1.7233003451421989,7.644151473037988e-05,4.435762747095155e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.7465318083314565,0.8420679946113602,572.2284814480977,1435.8838762563942,0.1592075512172197,1,1,99.01051789870738,44275776799044.37,1025.1749968814895,0.4443471732571612,6.233271998402936e-05,0.0001402793215204
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.664749230562456,1.0278424735911056,510.174192841297,1109.3967169793195,0.5796431226219746,1,1,91.85871584573675,23284408291695.477,828.0085399529829,1.2059057582199872,0.0002086344883681,0.0001730106079567
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.1736373377697178,0.7251239661894721,882.9483199319418,973.8511175071278,0.6902597476986565,1,1,82.22997709608593,6231218034594.986,879.1650976081753,1.1351971495533704,-3.9586432552327257e-07,-3.487185689983635e-07
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.6793159363316207,0.2518387077585527,736.1836416662792,1128.990475705094,0.7090856544819681,1,1,163.73981931282918,20911827436867.61,659.7290435307656,0.3550135685838732,-1.2426091573392215e-06,-3.50017370405281e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.1069469915548336,0.7879061153277337,844.7685345385119,1307.0125227065416,0.6243251816311106,1,1,78.61310988078746,96731309426111.84,992.3596556685272,0.7592629570018683,7.958573974131936e-07,1.0481973209332209e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.7984736702729818,0.2285797196501684,807.0061550339302,1129.5819147256714,0.1415994492831274,1,1,193.5011835443016,9690759222046.275,979.820361755741,0.1317578090647752,2.4621232405924645e-06,1.8686734836202592e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.4239958350058539,1.971255975615844,378.74857046971977,681.4083002913154,0.8445350904023171,1,1,76.6150424893426,16073812344079.48,558.1640064470058,1.0711194359415397,0.0001258945531199,0.0001175354950116
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.9201450263166624,1.8310617499906925,853.6757792080892,766.7895394960606,0.9451233840926002,1,1,100.83681894245024,88395292436338.2,636.0042748955987,0.2872591825196876,-3.967067215127552e-05,-0.0001381006232883
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.9236029387692153,1.6475651394480098,749.8555831563976,828.4248033646545,0.3476872698970674,1,1,195.65141798426257,44851154368690.25,1047.4423105278422,0.8998386766780744,0.0003564600692071,0.0003961377505167
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.1882557841679956,1.3772448846211498,375.2299827780769,757.5996923644718,0.3868379797198403,1,1,84.6414409966844,40619253900574.516,873.2938969916045,1.189505730221004,0.0001218875379354,0.0001024690632745
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.3385446008071064,1.556725865283617,987.1542134017868,1360.7093326061315,0.0327864254409867,1,1,119.10622167617568,97309965792668.52,686.91614755071,1.5315021569407945,-2.176759644203728e-05,-1.421323263789486e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.7666810275449056,0.4988704801796203,673.5910480235862,1197.5498157125012,0.7273448110288063,1,1,198.96434071358735,13113776858968.123,1008.6143985172114,1.8479796860837407,0.000199805421004,0.0001081210050677
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.5913795862872736,1.956758973500853,898.1746402111756,631.7114183814941,0.4048673671747719,1,1,103.8077765944645,66055256746726.09,1189.5181369410702,0.1301646893623304,8.939058156602976e-06,6.867498551561816e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.8797275537676965,0.5962803254204345,917.6433282878276,621.8276424389296,0.3719814525986791,1,1,83.84758082338917,44462986580398.51,731.1824998608575,1.7494138621583268,-2.7400061479506597e-05,-1.5662423896482657e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.8151363216955031,1.4100112280843349,474.4655811701717,1012.3964294888724,0.7063912969237399,1,1,124.87063438005018,79034917586598.3,849.3925360662631,0.8754189634940162,0.0002066882165834,0.0002361020553616
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.1184306743537802,0.6711911224234323,775.0366997181949,1272.3966677251954,0.0246890393697293,1,1,184.7435622538373,65955287543015.33,625.1715405062176,1.554646963938093,-4.476567352699121e-06,-2.8794751841019124e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.0459514429772063,1.0043543404535176,611.1090039238971,842.0940659714188,0.7396926685700943,1,1,151.4537215431534,51448064832736.31,1051.5311991541846,1.0084188457777796,0.0002246935532195,0.0002228176854888
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.8155004908647756,0.3114972108073453,428.1864218491624,1204.8225199079086,0.3170845134607351,1,1,102.76898612472526,53762322293841.01,626.0976427425178,0.916188578033458,4.7706662713074834e-05,5.207078963533275e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.8092637298073984,1.4675466847367309,623.8538569804105,1489.4903566387184,0.4688091204356217,1,1,102.29233722400164,51438780095182.26,1073.6197183765505,0.4779616885082256,0.000100719382477,0.0002107268948508
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.1460360711779911,1.915394881940812,516.1892848532402,1273.6436025605915,0.0905756205099278,1,1,190.97558228791587,47184851872570.04,679.0914681744018,1.7149470443815515,0.0003451009723609,0.0002012312703716
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.8375228597923916,1.772249571523919,988.3905806864996,1241.957015612198,0.3036794509800798,1,1,124.36526369547217,53511464344742.81,1186.995254839652,0.7927637562400336,2.3954666888581736e-05,3.0216652439051116e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.479573534073057,0.5913100209502703,726.7069074125205,1309.3611292500518,0.3287385414535782,1,1,47.20308271929903,54209010363516.29,966.3285781463144,0.5633749865362276,8.062463987853049e-06,1.4311008086147248e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.4053366063561612,1.837863704105124,529.105550499621,752.5155842109664,0.4692385436026164,1,1,101.74275491197734,95176799621360.86,724.9238765749988,0.5006060245043178,0.0001222774645996,0.0002442588754713
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.3568962158777322,0.423561610078864,692.7931394512462,1452.3533013377555,0.1127364057009248,1,1,62.69187663994562,55138468184596.57,402.7499145344548,0.2143334976464944,-3.2132745602652173e-06,-1.4991938243666192e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.28879563329657,0.5391875983690864,466.8699845074277,947.9111720668492,0.0268450813528315,1,1,38.521655102810286,81965303222038.11,881.5379310237005,0.825115594975573,4.432865981337565e-05,5.3724181294486336e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.8720312388311589,1.872728258947799,744.1467736758894,826.8170213305065,0.4829859884133402,1,1,189.92695237659348,30409513396281.19,453.685850072217,1.5601895109339976,-0.0003069953937059,-0.0001967680153946
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.2496930822505865,0.5055537312647576,565.0955361235399,650.5555190119906,0.2719155736371063,1,1,177.2885978548543,89362416195979.97,892.1823453997551,1.600963021995427,0.0002823369399912,0.0001763544417405
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.2759884177975977,0.4891603694441235,768.8635288668237,737.128251577392,0.5631059972497808,1,1,136.97178672493578,51538063973100.92,614.4672340630834,0.6660092891460007,-4.3636391022551295e-06,-6.551919280060589e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.5794132141011159,0.1541851384314559,672.892314936198,812.2935321094258,0.0563205815481945,1,1,145.1329289303474,92279234052119.5,1021.6695649961353,1.8537205905645096,2.2792143038833177e-05,1.2295349771074358e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.1265634104015838,1.9299178528312717,704.7446657086128,1234.0222204463423,0.8801050757650436,1,1,74.48653143455078,75336433562036.66,448.846191940702,1.935655239158153,-0.0001308824286131,-6.761660132725314e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.9746251962212537,1.738379949495674,630.067839816456,1361.406729400598,0.961441133401812,1,1,139.89227174474607,89314024713842.72,497.9139441439214,0.5300451089278552,-3.071894840405562e-05,-5.795534735938256e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.6614227725829809,1.5343609896116197,629.5535446295509,757.2642831198893,0.0711706979008629,1,1,37.18617798770194,11436189141693.451,624.798093738407,1.4070190536447509,-2.1133338533149083e-06,-1.5019937703334684e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.4977637143397496,0.6524133451922804,918.8728160637478,736.184815634441,0.2210988546147637,1,1,133.6623835487267,62385799474743.73,1137.178161639186,1.5603201278847283,2.3786781894321593e-05,1.5244808721764364e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.9995263738286926,1.3605443479140351,575.5887491403549,943.0684666550352,0.4088665516305426,1,1,42.52314327665234,58081515518688.26,606.4030956791843,1.4183461809643745,8.08909079236312e-06,5.703185090443232e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.9634047528085157,1.554447150770069,966.6460527713388,1199.26655618876,0.4203582341922229,1,1,104.13586054565668,89339556937753.73,1145.110565475774,0.5843386052445726,2.9576846880101517e-05,5.061593845527671e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.8824977368798101,1.5479361415354789,661.4211921943826,784.7732604109291,0.564296852688614,1,1,80.22646738660359,17998912917324.703,864.2590195240283,0.7185106076084804,4.6522820423632344e-05,6.474896811681149e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.122929955103223,1.219942119148073,511.7654647597065,1354.5954808776164,0.2288786818572753,1,1,62.431394909205665,61049319174598.63,991.6749202293008,1.1790003708092245,0.0001364007024943,0.0001156918232355
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.06132002469637,0.4949878727994944,842.5175389406454,1442.3606206846728,0.779811329700502,1,1,127.0488235479323,68210694690998.086,1153.9173268947677,0.4201563978994329,8.529215767706268e-06,2.0300097321730633e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.886957510470865,0.6784425530817106,433.0065063818766,755.9632378135457,0.4874552470825046,1,1,142.54820327420776,10813669793857.98,928.6431006656,0.8369288961004222,0.0005340714404692,0.0006381323944694
